Order ID,Customer ID,Product ID,Order Date,Fulfillment Status
7341,4592,1484,2024-08-02 01:40:55.800608,On Time
7342,4273,1316,2024-07-21 01:40:55.800611,On Time
7343,4868,1193,2024-08-12 01:40:55.800615,On Time
7344,4544,1284,2024-08-15 01:40:55.800619,On Time
7345,4815,1348,2024-07-18 01:40:55.800622,On Time
7346,4172,1074,2024-07-26 01:40:55.800626,On Time
7347,4070,1194,2024-08-03 01:40:55.800630,On Time
7348,4323,1171,2024-08-15 01:40:55.800634,On Time
7349,4259,1488,2024-08-16 01:40:55.800637,On Time
7350,4916,1292,2024-08-16 01:40:55.800641,On Time
7351,4415,1420,2024-08-06 01:40:55.800645,On Time
7352,4634,1230,2024-08-13 01:40:55.800648,On Time
7353,4806,1228,2024-08-02 01:40:55.800652,On Time
7354,4937,1153,2024-07-28 01:40:55.800656,On Time
7355,4258,1279,2024-08-14 01:40:55.800659,On Time
7356,4104,1486,2024-08-13 01:40:55.800663,On Time
7357,4438,1026,2024-07-25 01:40:55.800667,On Time
7358,4773,1197,2024-07-31 01:40:55.800671,On Time
7359,4547,1014,2024-08-07 01:40:55.800674,On Time
7360,4278,1383,2024-08-11 01:40:55.800678,On Time
7361,4491,1334,2024-08-15 01:40:55.800682,On Time
7362,4180,1343,2024-08-03 01:40:55.800685,On Time
7363,4717,1427,2024-07-26 01:40:55.800689,On Time
7364,4738,1151,2024-07-26 01:40:55.800693,On Time
7365,4949,1169,2024-08-04 01:40:55.800697,On Time
7366,4778,1488,2024-07-28 01:40:55.800700,On Time
7367,4230,1292,2024-07-21 01:40:55.800704,On Time
7368,4788,1013,2024-08-01 01:40:55.800708,On Time
7369,4626,1401,2024-07-18 01:40:55.800711,On Time
7370,4096,1472,2024-08-09 01:40:55.800715,On Time
7371,4069,1445,2024-08-03 01:40:55.800719,On Time
7372,4006,1452,2024-08-01 01:40:55.800722,On Time
7373,4092,1203,2024-08-01 01:40:55.800726,On Time
7374,4103,1424,2024-08-06 01:40:55.800730,On Time
7375,4438,1395,2024-08-08 01:40:55.800733,On Time
7376,4978,1274,2024-07-24 01:40:55.800737,On Time
7377,4847,1344,2024-07-23 01:40:55.800741,On Time
7378,4362,1280,2024-07-30 01:40:55.800745,On Time
7379,4841,1315,2024-07-20 01:40:55.800748,On Time
7380,4210,1479,2024-08-05 01:40:55.800752,On Time
7381,4209,1152,2024-08-13 01:40:55.800756,On Time
7382,4965,1220,2024-08-04 01:40:55.800759,Delayed
7383,4238,1011,2024-07-27 01:40:55.800763,On Time
7384,4042,1021,2024-08-06 01:40:55.800767,On Time
7385,4414,1010,2024-07-22 01:40:55.800771,On Time
7386,4177,1262,2024-07-30 01:40:55.800774,On Time
7387,4668,1351,2024-08-13 01:40:55.800778,On Time
7388,4579,1222,2024-08-13 01:40:55.800782,Delayed
7389,4357,1092,2024-07-24 01:40:55.800786,On Time
7390,4604,1403,2024-07-29 01:40:55.800789,On Time
7391,4950,1244,2024-07-19 01:40:55.800793,On Time
7392,4688,1328,2024-07-28 01:40:55.800797,Delayed
7393,4124,1107,2024-07-23 01:40:55.800800,On Time
7394,4582,1335,2024-07-18 01:40:55.800804,On Time
7395,4751,1129,2024-07-19 01:40:55.800808,On Time
7396,4765,1500,2024-08-12 01:40:55.800812,On Time
7397,4476,1129,2024-07-29 01:40:55.800816,On Time
7398,4502,1139,2024-08-01 01:40:55.800819,On Time
7399,4124,1017,2024-08-10 01:40:55.800823,On Time
7400,4913,1084,2024-08-11 01:40:55.800827,On Time
7401,4179,1177,2024-08-01 01:40:55.800830,On Time
7402,4740,1207,2024-08-02 01:40:55.800834,On Time
7403,4683,1305,2024-08-10 01:40:55.800839,Delayed
7404,4641,1299,2024-07-24 01:40:55.800843,On Time
7405,4333,1233,2024-07-26 01:40:55.800847,On Time
7406,4264,1259,2024-08-04 01:40:55.800851,On Time
7407,4603,1304,2024-07-18 01:40:55.800854,On Time
7408,4657,1385,2024-08-05 01:40:55.800858,On Time
7409,4697,1006,2024-07-31 01:40:55.800862,On Time
7410,4097,1051,2024-08-08 01:40:55.800866,On Time
7411,4984,1342,2024-07-28 01:40:55.800869,On Time
7412,4827,1122,2024-07-21 01:40:55.800873,On Time
7413,4016,1089,2024-07-28 01:40:55.800877,On Time
7414,4186,1174,2024-07-23 01:40:55.800881,On Time
7415,4428,1383,2024-07-30 01:40:55.800884,On Time
7416,4382,1357,2024-07-28 01:40:55.800888,On Time
7417,4345,1064,2024-07-20 01:40:55.800892,Delayed
7418,4487,1301,2024-08-05 01:40:55.800895,Delayed
7419,4269,1298,2024-08-07 01:40:55.800899,Delayed
7420,4362,1038,2024-08-11 01:40:55.800903,On Time
7421,4226,1394,2024-07-29 01:40:55.800906,On Time
7422,4649,1478,2024-08-13 01:40:55.800910,On Time
7423,4669,1094,2024-07-22 01:40:55.800914,On Time
7424,4140,1337,2024-08-07 01:40:55.800918,Delayed
7425,4673,1475,2024-08-12 01:40:55.800921,On Time
7426,4590,1375,2024-07-30 01:40:55.800925,On Time
7427,4339,1324,2024-07-18 01:40:55.800929,On Time
7428,4590,1443,2024-08-06 01:40:55.800932,On Time
7429,4519,1280,2024-07-26 01:40:55.800936,On Time
7430,4723,1390,2024-07-30 01:40:55.800940,On Time
7431,4717,1428,2024-07-18 01:40:55.800943,On Time
7432,4848,1477,2024-08-08 01:40:55.800947,On Time
7433,4891,1204,2024-07-22 01:40:55.800951,On Time
7434,4662,1244,2024-07-22 01:40:55.800954,On Time
7435,4938,1307,2024-08-07 01:40:55.800958,On Time
7436,4533,1156,2024-08-12 01:40:55.800962,On Time
7437,4731,1152,2024-08-15 01:40:55.800966,On Time
7438,4146,1199,2024-07-21 01:40:55.800969,On Time
7439,4070,1221,2024-08-10 01:40:55.800973,On Time
7440,4989,1009,2024-08-04 01:40:55.800977,On Time
7441,4033,1205,2024-08-14 01:40:55.800981,On Time
7442,4408,1116,2024-08-16 01:40:55.800984,Delayed
7443,4047,1407,2024-07-29 01:40:55.800988,On Time
7444,4027,1469,2024-08-15 01:40:55.800992,Delayed
7445,4141,1038,2024-07-25 01:40:55.800996,On Time
7446,4397,1480,2024-08-02 01:40:55.800999,On Time
7447,4772,1354,2024-07-25 01:40:55.801003,On Time
7448,4207,1262,2024-07-30 01:40:55.801007,On Time
7449,4463,1160,2024-07-30 01:40:55.801011,On Time
7450,4033,1226,2024-08-02 01:40:55.801015,On Time
7451,4525,1265,2024-07-30 01:40:55.801018,On Time
7452,4546,1316,2024-08-14 01:40:55.801022,On Time
7453,4285,1417,2024-08-13 01:40:55.801026,On Time
7454,4654,1439,2024-08-01 01:40:55.801030,On Time
7455,4637,1447,2024-08-09 01:40:55.801033,Delayed
7456,4589,1194,2024-07-26 01:40:55.801037,On Time
7457,4288,1443,2024-08-05 01:40:55.801041,On Time
7458,4976,1019,2024-08-09 01:40:55.801045,On Time
7459,4109,1222,2024-07-27 01:40:55.801048,On Time
7460,4704,1111,2024-07-30 01:40:55.801052,Delayed
7461,4600,1350,2024-07-20 01:40:55.801056,On Time
7462,4093,1475,2024-08-08 01:40:55.801059,On Time
7463,4730,1110,2024-07-27 01:40:55.801063,On Time
7464,4299,1070,2024-07-26 01:40:55.801067,On Time
7465,4003,1454,2024-07-31 01:40:55.801071,On Time
7466,4219,1162,2024-07-30 01:40:55.801074,On Time
7467,4474,1185,2024-08-05 01:40:55.801078,On Time
7468,4872,1039,2024-07-18 01:40:55.801082,On Time
7469,4761,1001,2024-08-07 01:40:55.801086,Delayed
7470,4879,1111,2024-07-19 01:40:55.801089,On Time
7471,4681,1405,2024-08-09 01:40:55.801093,On Time
7472,4706,1112,2024-08-11 01:40:55.801097,Delayed
7473,4948,1428,2024-08-09 01:40:55.801101,On Time
7474,4830,1226,2024-07-21 01:40:55.801104,On Time
7475,4614,1399,2024-07-29 01:40:55.801108,On Time
7476,4696,1424,2024-08-08 01:40:55.801112,On Time
7477,4599,1439,2024-08-11 01:40:55.801116,Delayed
7478,4720,1451,2024-07-22 01:40:55.801119,On Time
7479,4200,1110,2024-08-16 01:40:55.801123,On Time
7480,4893,1284,2024-07-21 01:40:55.801127,On Time
7481,4743,1137,2024-07-31 01:40:55.801131,On Time
7482,4700,1166,2024-08-03 01:40:55.801134,On Time
7483,4677,1020,2024-08-05 01:40:55.801138,On Time
7484,4823,1323,2024-07-31 01:40:55.801142,On Time
7485,4600,1136,2024-07-27 01:40:55.801146,On Time
7486,4385,1036,2024-07-27 01:40:55.801149,On Time
7487,4536,1110,2024-07-19 01:40:55.801155,On Time
7488,4708,1307,2024-07-24 01:40:55.801159,On Time
7489,4392,1360,2024-07-30 01:40:55.801162,On Time
7490,4661,1271,2024-07-29 01:40:55.801166,On Time
7491,4761,1034,2024-08-07 01:40:55.801170,On Time
7492,4627,1456,2024-08-14 01:40:55.801174,On Time
7493,4919,1184,2024-08-13 01:40:55.801178,Delayed
7494,4115,1180,2024-08-15 01:40:55.801181,Delayed
7495,4359,1118,2024-08-11 01:40:55.801185,On Time
7496,4863,1374,2024-08-13 01:40:55.801189,On Time
7497,4540,1145,2024-07-28 01:40:55.801193,On Time
7498,4428,1025,2024-07-19 01:40:55.801196,On Time
7499,4124,1415,2024-07-28 01:40:55.801200,On Time
7500,4066,1487,2024-08-04 01:40:55.801204,On Time
7501,4028,1045,2024-07-29 01:40:55.801208,On Time
7502,4224,1392,2024-08-13 01:40:55.801212,On Time
7503,4839,1176,2024-07-28 01:40:55.801215,Delayed
7504,4936,1102,2024-07-26 01:40:55.801219,On Time
7505,4502,1234,2024-07-26 01:40:55.801223,Delayed
7506,4053,1493,2024-08-06 01:40:55.801226,On Time
7507,4390,1212,2024-07-30 01:40:55.801230,On Time
7508,4083,1400,2024-08-12 01:40:55.801234,Delayed
7509,4585,1348,2024-08-13 01:40:55.801238,On Time
7510,4871,1331,2024-07-18 01:40:55.801241,On Time
7511,4405,1338,2024-07-29 01:40:55.801245,Delayed
7512,4090,1096,2024-07-30 01:40:55.801249,On Time
7513,4099,1061,2024-08-06 01:40:55.801253,On Time
7514,4400,1161,2024-07-18 01:40:55.801256,On Time
7515,4513,1375,2024-07-25 01:40:55.801260,On Time
7516,4467,1438,2024-07-26 01:40:55.801264,On Time
7517,4033,1093,2024-07-19 01:40:55.801267,On Time
7518,4181,1491,2024-08-12 01:40:55.801271,On Time
7519,4708,1262,2024-08-01 01:40:55.801275,On Time
7520,4766,1475,2024-08-11 01:40:55.801279,Delayed
7521,4212,1162,2024-07-29 01:40:55.801282,On Time
7522,4119,1246,2024-07-25 01:40:55.801286,On Time
7523,4304,1127,2024-08-10 01:40:55.801290,On Time
7524,4638,1124,2024-08-05 01:40:55.801294,On Time
7525,4789,1436,2024-08-01 01:40:55.801297,On Time
7526,4988,1422,2024-08-06 01:40:55.801301,On Time
7527,4685,1459,2024-07-25 01:40:55.801305,On Time
7528,4241,1184,2024-07-26 01:40:55.801308,On Time
7529,4744,1113,2024-08-08 01:40:55.801312,Delayed
7530,4527,1007,2024-07-18 01:40:55.801316,Delayed
7531,4613,1358,2024-08-05 01:40:55.801320,On Time
7532,4422,1224,2024-07-22 01:40:55.801323,On Time
7533,4928,1286,2024-08-01 01:40:55.801327,On Time
7534,4648,1088,2024-08-01 01:40:55.801331,Delayed
7535,4602,1046,2024-08-16 01:40:55.801334,On Time
7536,4707,1277,2024-08-01 01:40:55.801338,On Time
7537,4249,1126,2024-07-26 01:40:55.801342,On Time
7538,4412,1463,2024-07-21 01:40:55.801345,On Time
7539,4245,1451,2024-08-08 01:40:55.801349,Delayed
7540,4841,1263,2024-07-27 01:40:55.801353,Delayed
7541,4286,1149,2024-08-03 01:40:55.801357,On Time
7542,4907,1408,2024-08-01 01:40:55.801360,On Time
7543,4898,1367,2024-08-07 01:40:55.801364,On Time
7544,4844,1401,2024-08-07 01:40:55.801368,Delayed
7545,4577,1341,2024-07-22 01:40:55.801371,On Time
7546,4296,1406,2024-08-04 01:40:55.801375,On Time
7547,4476,1046,2024-07-31 01:40:55.801379,On Time
7548,4848,1017,2024-07-29 01:40:55.801383,On Time
7549,4527,1318,2024-08-03 01:40:55.801386,On Time
7550,4246,1259,2024-07-20 01:40:55.801390,On Time
7551,4351,1036,2024-07-22 01:40:55.801394,On Time
7552,4010,1167,2024-08-02 01:40:55.801398,On Time
7553,4257,1200,2024-08-01 01:40:55.801401,On Time
7554,4171,1226,2024-07-27 01:40:55.801405,On Time
7555,4120,1470,2024-08-12 01:40:55.801409,On Time
7556,4190,1306,2024-08-04 01:40:55.801412,On Time
7557,4908,1240,2024-08-02 01:40:55.801416,On Time
7558,4917,1331,2024-07-24 01:40:55.801420,Delayed
7559,4935,1111,2024-08-07 01:40:55.801423,On Time
7560,4544,1444,2024-07-19 01:40:55.801427,Delayed
7561,4400,1198,2024-08-08 01:40:55.801431,On Time
7562,4001,1278,2024-08-07 01:40:55.801434,On Time
7563,4233,1197,2024-07-18 01:40:55.801438,On Time
7564,4931,1168,2024-08-03 01:40:55.801442,On Time
7565,4817,1310,2024-08-06 01:40:55.801446,Delayed
7566,4152,1254,2024-08-08 01:40:55.801449,On Time
7567,4968,1462,2024-08-10 01:40:55.801453,On Time
7568,4447,1465,2024-08-12 01:40:55.801457,On Time
7569,4447,1365,2024-07-28 01:40:55.801460,On Time
7570,4747,1477,2024-08-02 01:40:55.801464,On Time
7571,4038,1043,2024-08-08 01:40:55.801469,On Time
7572,4857,1398,2024-07-23 01:40:55.801473,On Time
7573,4157,1398,2024-08-09 01:40:55.801477,On Time
7574,4209,1116,2024-08-08 01:40:55.801480,On Time
7575,4691,1408,2024-07-26 01:40:55.801484,On Time
7576,4843,1453,2024-07-30 01:40:55.801488,On Time
7577,4367,1184,2024-08-06 01:40:55.801492,On Time
7578,4982,1192,2024-08-09 01:40:55.801495,On Time
7579,4334,1018,2024-08-07 01:40:55.801499,On Time
7580,4093,1479,2024-08-08 01:40:55.801503,On Time
7581,4295,1460,2024-07-26 01:40:55.801507,On Time
7582,4485,1402,2024-08-15 01:40:55.801510,On Time
7583,4263,1137,2024-07-22 01:40:55.801514,On Time
7584,4201,1058,2024-07-23 01:40:55.801518,On Time
7585,4935,1448,2024-08-07 01:40:55.801522,On Time
7586,4380,1017,2024-07-25 01:40:55.801525,On Time
7587,4232,1170,2024-07-19 01:40:55.801529,On Time
7588,4037,1177,2024-08-11 01:40:55.801533,On Time
7589,4798,1283,2024-08-15 01:40:55.801537,On Time
7590,4700,1483,2024-08-09 01:40:55.801540,Delayed
7591,4381,1378,2024-07-31 01:40:55.801544,Delayed
7592,4653,1101,2024-08-05 01:40:55.801548,On Time
7593,4592,1188,2024-08-04 01:40:55.801551,On Time
7594,4906,1449,2024-08-07 01:40:55.801555,On Time
7595,4933,1430,2024-08-04 01:40:55.801559,Delayed
7596,4154,1242,2024-08-14 01:40:55.801562,On Time
7597,4782,1137,2024-07-25 01:40:55.801566,On Time
7598,4690,1128,2024-08-14 01:40:55.801570,On Time
7599,4583,1380,2024-07-29 01:40:55.801574,On Time
7600,4371,1036,2024-08-10 01:40:55.801577,On Time
7601,4614,1014,2024-07-21 01:40:55.801581,Delayed
7602,4927,1469,2024-07-23 01:40:55.801585,On Time
7603,4434,1354,2024-08-04 01:40:55.801589,On Time
7604,4020,1338,2024-07-27 01:40:55.801592,On Time
7605,4541,1443,2024-07-21 01:40:55.801596,On Time
7606,4973,1071,2024-07-28 01:40:55.801600,On Time
7607,4636,1365,2024-07-20 01:40:55.801603,Delayed
7608,4041,1274,2024-07-30 01:40:55.801607,On Time
7609,4609,1094,2024-07-25 01:40:55.801611,On Time
7610,4250,1419,2024-08-05 01:40:55.801616,On Time
7611,4866,1416,2024-08-13 01:40:55.801620,Delayed
7612,4461,1085,2024-08-01 01:40:55.801624,On Time
7613,4824,1088,2024-08-03 01:40:55.801628,On Time
7614,4806,1489,2024-08-14 01:40:55.801631,On Time
7615,4017,1473,2024-07-19 01:40:55.801635,On Time
7616,4723,1460,2024-07-27 01:40:55.801639,On Time
7617,4798,1298,2024-08-14 01:40:55.801643,On Time
7618,4152,1467,2024-07-22 01:40:55.801646,On Time
7619,4949,1074,2024-08-16 01:40:55.801650,Delayed
7620,4661,1458,2024-07-28 01:40:55.801654,On Time
7621,4256,1114,2024-07-20 01:40:55.801657,Delayed
7622,4856,1125,2024-07-21 01:40:55.801661,On Time
7623,4258,1286,2024-08-10 01:40:55.801665,On Time
7624,4756,1482,2024-08-02 01:40:55.801669,Delayed
7625,4684,1239,2024-07-29 01:40:55.801672,On Time
7626,4281,1124,2024-07-29 01:40:55.801676,On Time
7627,4504,1224,2024-07-23 01:40:55.801680,On Time
7628,4158,1471,2024-08-14 01:40:55.801683,Delayed
7629,4931,1090,2024-08-07 01:40:55.801687,On Time
7630,4110,1191,2024-08-10 01:40:55.801691,On Time
7631,4883,1006,2024-07-25 01:40:55.801695,On Time
7632,4455,1126,2024-07-18 01:40:55.801698,Delayed
7633,4099,1297,2024-08-08 01:40:55.801702,On Time
7634,4204,1036,2024-08-02 01:40:55.801706,On Time
7635,4609,1302,2024-08-04 01:40:55.801709,On Time
7636,4388,1275,2024-07-24 01:40:55.801713,On Time
7637,4627,1215,2024-08-10 01:40:55.801717,On Time
7638,4082,1354,2024-07-24 01:40:55.801721,Delayed
7639,4713,1463,2024-08-06 01:40:55.801724,On Time
7640,4813,1226,2024-08-12 01:40:55.801728,On Time
7641,4219,1360,2024-07-18 01:40:55.801732,Delayed
7642,4059,1167,2024-08-01 01:40:55.801735,On Time
7643,4203,1390,2024-08-15 01:40:55.801739,On Time
7644,4849,1258,2024-08-09 01:40:55.801743,On Time
7645,4603,1006,2024-07-21 01:40:55.801747,On Time
7646,4816,1487,2024-08-13 01:40:55.801750,Delayed
7647,4016,1288,2024-08-11 01:40:55.801754,Delayed
7648,4643,1482,2024-07-21 01:40:55.801758,On Time
7649,4667,1169,2024-08-16 01:40:55.801762,On Time
7650,4955,1365,2024-07-30 01:40:55.801765,On Time
7651,4279,1130,2024-07-24 01:40:55.801769,On Time
7652,4333,1469,2024-07-21 01:40:55.801772,On Time
7653,4145,1359,2024-08-06 01:40:55.801776,On Time
7654,4406,1112,2024-07-22 01:40:55.801780,On Time
7655,4404,1424,2024-08-07 01:40:55.801786,Delayed
7656,4134,1213,2024-08-16 01:40:55.801790,On Time
7657,4690,1270,2024-08-11 01:40:55.801793,On Time
7658,4505,1428,2024-07-25 01:40:55.801797,On Time
7659,4276,1084,2024-08-11 01:40:55.801801,On Time
7660,4036,1492,2024-08-16 01:40:55.801805,On Time
7661,4184,1410,2024-08-04 01:40:55.801808,On Time
7662,4532,1313,2024-08-04 01:40:55.801812,On Time
7663,4519,1373,2024-08-04 01:40:55.801816,On Time
7664,4503,1061,2024-08-08 01:40:55.801819,On Time
7665,4340,1317,2024-08-16 01:40:55.801823,On Time
7666,4799,1258,2024-07-24 01:40:55.801827,On Time
7667,4626,1237,2024-08-03 01:40:55.801830,On Time
7668,4492,1006,2024-07-26 01:40:55.801834,On Time
7669,4093,1006,2024-07-23 01:40:55.801838,On Time
7670,4384,1473,2024-08-07 01:40:55.801841,On Time
7671,4904,1347,2024-08-14 01:40:55.801845,On Time
7672,4266,1122,2024-08-09 01:40:55.801849,On Time
7673,4734,1093,2024-07-25 01:40:55.801853,On Time
7674,4830,1291,2024-07-28 01:40:55.801856,On Time
7675,4607,1245,2024-08-01 01:40:55.801860,On Time
7676,4891,1025,2024-08-03 01:40:55.801864,On Time
7677,4635,1341,2024-08-13 01:40:55.801867,On Time
7678,4914,1495,2024-08-15 01:40:55.801871,Delayed
7679,4904,1466,2024-08-04 01:40:55.801875,On Time
7680,4308,1312,2024-07-20 01:40:55.801878,On Time
7681,4690,1497,2024-08-14 01:40:55.801882,On Time
7682,4065,1060,2024-07-21 01:40:55.801886,Delayed
7683,4855,1129,2024-07-28 01:40:55.801889,On Time
7684,4798,1291,2024-07-22 01:40:55.801893,On Time
7685,4824,1479,2024-07-22 01:40:55.801897,On Time
7686,4484,1244,2024-08-07 01:40:55.801900,On Time
7687,4885,1391,2024-08-08 01:40:55.801904,On Time
7688,4946,1441,2024-07-19 01:40:55.801908,On Time
7689,4694,1239,2024-08-14 01:40:55.801911,On Time
7690,4670,1069,2024-07-18 01:40:55.801915,On Time
7691,4269,1265,2024-08-01 01:40:55.801919,On Time
7692,4601,1276,2024-07-25 01:40:55.801922,On Time
7693,4229,1324,2024-08-15 01:40:55.801926,On Time
7694,4687,1417,2024-08-12 01:40:55.801930,On Time
7695,4305,1384,2024-08-11 01:40:55.801933,On Time
7696,4943,1068,2024-07-23 01:40:55.801937,On Time
7697,4458,1104,2024-08-11 01:40:55.801941,On Time
7698,4223,1062,2024-08-11 01:40:55.801944,On Time
7699,4145,1411,2024-07-28 01:40:55.801948,Delayed
7700,4123,1148,2024-08-09 01:40:55.801952,On Time
7701,4633,1205,2024-08-06 01:40:55.801956,On Time
7702,4906,1385,2024-07-23 01:40:55.801959,On Time
7703,4349,1470,2024-07-19 01:40:55.801963,Delayed
7704,4479,1469,2024-07-26 01:40:55.801967,On Time
7705,4533,1306,2024-08-13 01:40:55.801970,On Time
7706,4097,1380,2024-08-03 01:40:55.801974,On Time
7707,4528,1107,2024-08-11 01:40:55.801978,On Time
7708,4935,1067,2024-08-16 01:40:55.801981,On Time
7709,4621,1257,2024-08-05 01:40:55.801985,On Time
7710,4781,1402,2024-07-26 01:40:55.801989,On Time
7711,4115,1033,2024-07-27 01:40:55.801992,On Time
7712,4592,1177,2024-07-19 01:40:55.801996,On Time
7713,4652,1291,2024-07-20 01:40:55.802000,On Time
7714,4844,1106,2024-08-15 01:40:55.802004,On Time
7715,4158,1390,2024-07-18 01:40:55.802007,On Time
7716,4660,1423,2024-07-25 01:40:55.802011,On Time
7717,4104,1307,2024-07-21 01:40:55.802015,On Time
7718,4347,1019,2024-08-09 01:40:55.802019,Delayed
7719,4011,1185,2024-08-15 01:40:55.802022,Delayed
7720,4573,1339,2024-08-10 01:40:55.802026,On Time
7721,4243,1225,2024-08-12 01:40:55.802030,On Time
7722,4738,1167,2024-07-30 01:40:55.802033,On Time
7723,4232,1217,2024-08-07 01:40:55.802037,On Time
7724,4477,1449,2024-08-03 01:40:55.802041,Delayed
7725,4705,1393,2024-07-22 01:40:55.802044,On Time
7726,4846,1354,2024-08-11 01:40:55.802048,On Time
7727,4459,1388,2024-07-19 01:40:55.802052,On Time
7728,4308,1173,2024-07-30 01:40:55.802056,On Time
7729,4280,1429,2024-07-20 01:40:55.802059,On Time
7730,4740,1435,2024-07-21 01:40:55.802063,Delayed
7731,4726,1060,2024-07-21 01:40:55.802067,On Time
7732,4107,1253,2024-08-02 01:40:55.802071,On Time
7733,4891,1460,2024-07-25 01:40:55.802074,On Time
7734,4510,1057,2024-08-09 01:40:55.802078,On Time
7735,4385,1002,2024-07-28 01:40:55.802082,On Time
7736,4393,1042,2024-07-30 01:40:55.802085,On Time
7737,4551,1027,2024-08-10 01:40:55.802089,On Time
7738,4124,1345,2024-08-09 01:40:55.802093,On Time
7739,4864,1444,2024-07-19 01:40:55.802098,On Time
7740,4668,1126,2024-08-11 01:40:55.802102,On Time
7741,4225,1407,2024-07-23 01:40:55.802106,On Time
7742,4094,1128,2024-08-07 01:40:55.802109,On Time
7743,4174,1494,2024-07-18 01:40:55.802113,On Time
7744,4116,1496,2024-08-13 01:40:55.802117,On Time
7745,4014,1453,2024-07-19 01:40:55.802120,On Time
7746,4216,1398,2024-08-02 01:40:55.802124,On Time
7747,4666,1309,2024-07-21 01:40:55.802128,On Time
7748,4134,1101,2024-07-25 01:40:55.802131,Delayed
7749,4137,1211,2024-07-23 01:40:55.802135,On Time
7750,4531,1190,2024-07-26 01:40:55.802139,On Time
7751,4714,1299,2024-07-29 01:40:55.802143,On Time
7752,4039,1346,2024-07-28 01:40:55.802146,On Time
7753,4499,1385,2024-08-02 01:40:55.802150,On Time
7754,4816,1002,2024-08-06 01:40:55.802154,On Time
7755,4574,1029,2024-08-03 01:40:55.802157,On Time
7756,4316,1276,2024-07-25 01:40:55.802161,On Time
7757,4419,1160,2024-07-29 01:40:55.802165,Delayed
7758,4172,1021,2024-08-04 01:40:55.802169,On Time
7759,4021,1244,2024-07-28 01:40:55.802172,On Time
7760,4756,1173,2024-07-18 01:40:55.802176,On Time
7761,4036,1268,2024-08-15 01:40:55.802180,On Time
7762,4043,1404,2024-07-23 01:40:55.802184,On Time
7763,4031,1169,2024-07-31 01:40:55.802187,On Time
7764,4228,1480,2024-08-13 01:40:55.802191,On Time
7765,4726,1442,2024-07-21 01:40:55.802195,On Time
7766,4112,1394,2024-07-19 01:40:55.802199,On Time
7767,4445,1250,2024-08-01 01:40:55.802202,On Time
7768,4252,1336,2024-08-13 01:40:55.802206,On Time
7769,4294,1418,2024-08-13 01:40:55.802210,On Time
7770,4564,1373,2024-07-28 01:40:55.802213,On Time
7771,4280,1149,2024-08-07 01:40:55.802217,On Time
7772,4054,1265,2024-07-19 01:40:55.802221,On Time
7773,4225,1454,2024-07-26 01:40:55.802224,On Time
7774,4930,1208,2024-07-23 01:40:55.802228,On Time
7775,4439,1211,2024-08-02 01:40:55.802232,On Time
7776,4449,1266,2024-08-01 01:40:55.802236,Delayed
7777,4117,1189,2024-07-23 01:40:55.802239,On Time
7778,4058,1007,2024-07-28 01:40:55.802243,Delayed
7779,4661,1436,2024-07-18 01:40:55.802247,On Time
7780,4980,1131,2024-07-30 01:40:55.802251,On Time
7781,4976,1270,2024-08-08 01:40:55.802254,On Time
7782,4210,1023,2024-07-31 01:40:55.802266,On Time
7783,4187,1384,2024-07-20 01:40:55.802270,On Time
7784,4118,1439,2024-07-27 01:40:55.802274,On Time
7785,4244,1387,2024-07-21 01:40:55.802277,On Time
7786,4346,1056,2024-07-26 01:40:55.802281,On Time
7787,4080,1378,2024-07-20 01:40:55.802285,On Time
7788,4709,1345,2024-08-02 01:40:55.802289,On Time
7789,4137,1304,2024-07-19 01:40:55.802292,On Time
7790,4566,1178,2024-08-08 01:40:55.802296,On Time
7791,4472,1477,2024-07-19 01:40:55.802300,On Time
7792,4643,1298,2024-07-28 01:40:55.802303,On Time
7793,4678,1426,2024-07-27 01:40:55.802307,On Time
7794,4559,1439,2024-08-13 01:40:55.802311,On Time
7795,4858,1029,2024-08-13 01:40:55.802315,On Time
7796,4173,1469,2024-07-28 01:40:55.802318,On Time
7797,4051,1345,2024-08-03 01:40:55.802322,On Time
7798,4166,1200,2024-07-31 01:40:55.802326,On Time
7799,4192,1270,2024-08-11 01:40:55.802330,On Time
7800,4727,1366,2024-08-05 01:40:55.802333,Delayed
7801,4727,1243,2024-08-02 01:40:55.802337,Delayed
7802,4182,1112,2024-08-06 01:40:55.802341,On Time
7803,4156,1059,2024-07-25 01:40:55.802344,On Time
7804,4644,1244,2024-07-22 01:40:55.802348,On Time
7805,4456,1343,2024-08-13 01:40:55.802352,On Time
7806,4139,1111,2024-07-22 01:40:55.802355,On Time
7807,4338,1215,2024-08-02 01:40:55.802359,On Time
7808,4486,1294,2024-08-15 01:40:55.802363,On Time
7809,4263,1210,2024-08-07 01:40:55.802367,On Time
7810,4552,1256,2024-07-21 01:40:55.802370,On Time
7811,4566,1150,2024-08-06 01:40:55.802374,On Time
7812,4897,1021,2024-07-21 01:40:55.802378,On Time
7813,4900,1439,2024-08-10 01:40:55.802381,On Time
7814,4628,1067,2024-08-07 01:40:55.802385,On Time
7815,4656,1110,2024-08-12 01:40:55.802389,Delayed
7816,4895,1334,2024-07-18 01:40:55.802392,On Time
7817,4493,1048,2024-07-28 01:40:55.802396,On Time
7818,4593,1267,2024-08-13 01:40:55.802400,On Time
7819,4720,1259,2024-07-27 01:40:55.802404,On Time
